TSNo,TSEmployeeID,TSType,TSDate,TSWONo,TSOperNo,TSWCID,TSWCRate,TSStartTime,TSFinishTime,TSTotTimehrs,TSTotTimemins,TSTotTimeDec,TSQuantity,TSLostTimeID,TSLostTimeDets,TSNotes,TSOpComplete,TSPercentComp,TSUnitTime,TSEmployeeRate,TSUnplannedOp,TSScrapQty,TSScrapReason,TSReworkID,TSReworkReason,TSBookingRef,tlkpLostTimeCategories,tlkpWorkCentre
792650,784,2,15/11/2022 17:04:00,17453,60,PLATE,55,15/11/2022 17:04:00,15/11/2022 22:00:15,4,56,4.93333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792651,804,2,15/11/2022 17:02:00,17454,130,PLATE,55,15/11/2022 17:02:00,15/11/2022 22:00:16,4,58,4.96666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792647,657,3,15/11/2022 16:56:00,0,0,null,0,15/11/2022 16:56:00,15/11/2022 22:00:13,5,4,5.06666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792641,124,3,15/11/2022 15:29:00,0,0,null,0,15/11/2022 15:29:00,15/11/2022 22:00:08,6,31,6.51666667,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792627,667,3,15/11/2022 14:46:00,0,0,null,0,15/11/2022 14:46:00,15/11/2022 16:30:19,1,44,1.73333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792630,528,2,15/11/2022 14:08:00,17453,60,PLATE,55,15/11/2022 14:08:00,15/11/2022 16:30:40,2,22,2.36666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792617,806,2,15/11/2022 14:05:00,17454,150,WELD,55,15/11/2022 14:05:00,15/11/2022 14:46:20,0,41,0.68333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792635,19,2,15/11/2022 13:50:00,17390,4,WELD,55,15/11/2022 13:50:00,15/11/2022 16:32:20,2,42,2.7,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792637,658,3,15/11/2022 13:00:00,0,0,null,0,15/11/2022 13:00:00,15/11/2022 18:06:08,5,6,5.1,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792636,813,2,15/11/2022 13:00:00,17407,90,PLATE,55,15/11/2022 13:00:00,15/11/2022 18:00:14,5,0,5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792634,360,2,15/11/2022 13:00:00,17333,240,WELD,55,15/11/2022 13:00:00,15/11/2022 16:30:58,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792633,10,2,15/11/2022 13:00:00,17390,40,PLATE,55,15/11/2022 13:00:00,15/11/2022 16:30:53,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792632,535,2,15/11/2022 13:00:00,17472,350,PLATE,55,15/11/2022 13:00:00,15/11/2022 16:30:00,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792631,807,3,15/11/2022 13:00:00,0,0,null,0,15/11/2022 13:00:00,15/11/2022 16:30:50,3,30,3.5,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792629,562,3,15/11/2022 13:00:00,0,0,null,0,15/11/2022 13:00:00,15/11/2022 16:30:32,3,30,3.5,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792628,361,2,15/11/2022 13:00:00,17332,350,PLATE,55,15/11/2022 13:00:00,15/11/2022 16:30:25,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792626,669,3,15/11/2022 13:00:00,0,0,null,0,15/11/2022 13:00:00,15/11/2022 16:30:25,3,30,3.5,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792625,794,3,15/11/2022 13:00:00,0,0,null,0,15/11/2022 13:00:00,15/11/2022 16:30:15,3,30,3.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792624,248,2,15/11/2022 13:00:00,17321,5,MACHINE,55,15/11/2022 13:00:00,15/11/2022 16:30:21,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792623,693,2,15/11/2022 13:00:00,17472,120,PLATE,55,15/11/2022 13:00:00,15/11/2022 16:30:11,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792622,812,2,15/11/2022 13:00:00,17454,130,PLATE,55,15/11/2022 13:00:00,15/11/2022 16:30:06,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792621,25,3,15/11/2022 13:00:00,0,0,null,0,15/11/2022 13:00:00,15/11/2022 16:15:02,3,15,3.25,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792619,15,2,15/11/2022 13:00:00,17321,5,MACHINE,55,15/11/2022 13:00:00,15/11/2022 15:15:03,2,15,2.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792618,667,2,15/11/2022 13:00:00,17453,80,WELD,55,15/11/2022 13:00:00,15/11/2022 14:46:53,1,46,1.76666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792616,18,2,15/11/2022 13:00:00,17472,110,WELD,55,15/11/2022 13:00:00,15/11/2022 14:30:04,1,30,1.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792615,528,2,15/11/2022 13:00:00,17455,130,PLATE,55,15/11/2022 13:00:00,15/11/2022 14:08:41,1,8,1.13333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792614,806,2,15/11/2022 13:00:00,17456,150,WELD,55,15/11/2022 13:00:00,15/11/2022 14:04:54,1,4,1.06666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792613,164,3,15/11/2022 13:00:00,0,0,null,0,15/11/2022 13:00:00,15/11/2022 14:00:12,1,0,1,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792612,19,3,15/11/2022 13:00:00,0,0,null,0,15/11/2022 13:00:00,15/11/2022 13:50:13,0,50,0.83333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792598,360,2,15/11/2022 10:58:00,17333,240,WELD,55,15/11/2022 10:58:00,15/11/2022 12:30:36,1,32,1.53333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792596,164,3,15/11/2022 10:55:00,0,0,null,0,15/11/2022 10:55:00,15/11/2022 12:30:33,1,35,1.58333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792611,813,2,15/11/2022 10:10:00,17407,90,PLATE,55,15/11/2022 10:10:00,15/11/2022 12:30:49,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792610,812,2,15/11/2022 10:10:00,17454,130,PLATE,55,15/11/2022 10:10:00,15/11/2022 12:30:48,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792609,807,3,15/11/2022 10:10:00,0,0,null,0,15/11/2022 10:10:00,15/11/2022 12:30:47,2,20,2.33333333,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792608,806,2,15/11/2022 10:10:00,17456,150,WELD,55,15/11/2022 10:10:00,15/11/2022 12:30:46,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792607,794,3,15/11/2022 10:10:00,0,0,null,0,15/11/2022 10:10:00,15/11/2022 12:30:45,2,20,2.33333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792606,693,2,15/11/2022 10:10:00,17472,120,PLATE,55,15/11/2022 10:10:00,15/11/2022 12:30:44,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792605,669,3,15/11/2022 10:10:00,0,0,null,0,15/11/2022 10:10:00,15/11/2022 12:30:43,2,20,2.33333333,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792604,667,2,15/11/2022 10:10:00,17453,80,WELD,55,15/11/2022 10:10:00,15/11/2022 12:30:42,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792603,658,3,15/11/2022 10:10:00,0,0,null,0,15/11/2022 10:10:00,15/11/2022 12:30:41,2,20,2.33333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792602,562,3,15/11/2022 10:10:00,0,0,null,0,15/11/2022 10:10:00,15/11/2022 12:30:40,2,20,2.33333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792601,535,2,15/11/2022 10:10:00,17472,350,PLATE,55,15/11/2022 10:10:00,15/11/2022 12:30:00,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792600,528,2,15/11/2022 10:10:00,17455,130,PLATE,55,15/11/2022 10:10:00,15/11/2022 12:30:38,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792599,361,2,15/11/2022 10:10:00,17332,350,PLATE,55,15/11/2022 10:10:00,15/11/2022 12:30:37,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792597,248,2,15/11/2022 10:10:00,17321,5,MACHINE,55,15/11/2022 10:10:00,15/11/2022 12:30:35,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792595,25,3,15/11/2022 10:10:00,0,0,null,0,15/11/2022 10:10:00,15/11/2022 12:30:32,2,20,2.33333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792594,19,3,15/11/2022 10:10:00,0,0,null,0,15/11/2022 10:10:00,15/11/2022 12:30:31,2,20,2.33333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792593,18,2,15/11/2022 10:10:00,17472,110,WELD,55,15/11/2022 10:10:00,15/11/2022 12:30:30,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792592,15,2,15/11/2022 10:10:00,17321,5,MACHINE,55,15/11/2022 10:10:00,15/11/2022 12:30:29,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792591,10,2,15/11/2022 10:10:00,17390,40,PLATE,55,15/11/2022 10:10:00,15/11/2022 12:30:28,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792589,694,3,15/11/2022 10:10:00,0,0,null,0,15/11/2022 10:10:00,15/11/2022 12:00:06,1,50,1.83333333,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792588,360,2,15/11/2022 10:10:00,17346,270,WELD,55,15/11/2022 10:10:00,15/11/2022 10:57:56,0,47,0.78333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792587,164,2,15/11/2022 10:10:00,17516,100,WELD,55,15/11/2022 10:10:00,15/11/2022 10:55:48,0,45,0.75,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792586,588,2,15/11/2022 10:10:00,17453,110,WELD,55,15/11/2022 10:10:00,15/11/2022 10:18:16,0,8,0.13333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792578,669,3,15/11/2022 09:33:00,0,0,null,0,15/11/2022 09:33:00,15/11/2022 10:00:35,0,27,0.45,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792565,18,2,15/11/2022 08:18:00,17472,110,WELD,55,15/11/2022 08:18:00,15/11/2022 10:00:22,1,42,1.7,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792577,667,2,15/11/2022 08:16:00,17453,80,WELD,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792564,15,2,15/11/2022 08:14:00,17321,5,MACHINE,55,15/11/2022 08:14:00,15/11/2022 10:00:21,1,46,1.76666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792575,588,2,15/11/2022 08:00:00,17453,110,WELD,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792562,669,2,15/11/2022 07:55:00,17456,180,WELD,55,15/11/2022 07:30:00,15/11/2022 09:33:00,2,3,2.05,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792579,693,2,15/11/2022 07:52:00,17472,120,PLATE,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792570,360,2,15/11/2022 07:44:00,17346,270,WELD,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792571,361,2,15/11/2022 07:41:00,17332,350,PLATE,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792563,10,2,15/11/2022 07:40:00,17390,40,PLATE,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792566,19,3,15/11/2022 07:39:00,0,0,null,0,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792557,18,3,15/11/2022 07:39:00,0,0,null,0,15/11/2022 07:30:00,15/11/2022 08:17:00,0,47,0.78333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792573,535,2,15/11/2022 07:37:00,17472,340,PLATE,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792585,813,2,15/11/2022 07:35:00,17407,90,PLATE,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792572,528,2,15/11/2022 07:34:00,17455,130,PLATE,55,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792580,694,3,15/11/2022 07:33:00,0,0,null,0,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792581,794,3,15/11/2022 07:32:00,0,0,null,0,15/11/2022 07:30:00,15/11/2022 10:00:00,2,30,2.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792583,807,3,15/11/2022 07:27:00,0,0,null,0,15/11/2022 07:27:00,15/11/2022 10:00:40,2,33,2.55,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792556,15,2,15/11/2022 06:59:00,17544,10,GENERAL,55,15/11/2022 06:59:00,15/11/2022 08:14:30,1,15,1.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792574,562,3,15/11/2022 06:50:00,0,0,null,0,15/11/2022 06:50:00,15/11/2022 10:00:32,3,10,3.16666667,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792567,25,3,15/11/2022 06:41:00,0,0,null,0,15/11/2022 06:41:00,15/11/2022 10:00:24,3,19,3.31666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792576,658,3,15/11/2022 06:39:00,0,0,null,0,15/11/2022 06:39:00,15/11/2022 10:00:33,3,21,3.35,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792582,806,2,15/11/2022 06:32:00,17456,150,WELD,55,15/11/2022 06:32:00,15/11/2022 10:00:40,3,28,3.46666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792584,812,2,15/11/2022 06:20:00,17399,10,GENERAL,55,15/11/2022 06:20:00,15/11/2022 10:00:00,3,40,3.66666667,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792569,248,2,15/11/2022 06:07:00,17321,5,MACHINE,55,15/11/2022 06:07:00,15/11/2022 10:00:27,3,53,3.88333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792568,164,2,15/11/2022 06:02:00,17516,100,WELD,55,15/11/2022 06:02:00,15/11/2022 10:00:25,3,58,3.96666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792554,660,2,15/11/2022 03:58:00,17516,100,WELD,55,15/11/2022 03:58:00,15/11/2022 05:00:45,1,2,1.03333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792553,804,2,15/11/2022 02:40:00,17455,130,PLATE,55,15/11/2022 02:40:00,15/11/2022 05:00:34,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792550,626,2,15/11/2022 02:05:00,17454,80,WELD,55,15/11/2022 02:05:00,15/11/2022 05:00:07,2,55,2.91666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792543,500,2,15/11/2022 00:05:00,17452,110,WELD,55,15/11/2022 00:05:00,15/11/2022 03:00:17,2,55,2.91666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792754,133,2,15/11/2022 00:00:00,17419,10,GENERAL,55,15/11/2022 07:00:00,15/11/2022 17:00:00,10,0,10,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792753,673,2,15/11/2022 00:00:00,17399,10,GENERAL,55,15/11/2022 15:30:00,15/11/2022 16:30:00,1,0,1,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792752,673,2,15/11/2022 00:00:00,17548,10,GENERAL,55,15/11/2022 13:45:00,15/11/2022 15:30:00,1,45,1.75,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792751,673,2,15/11/2022 00:00:00,17457,210,GENERAL,55,15/11/2022 13:00:00,15/11/2022 13:45:00,0,45,0.75,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792750,673,3,15/11/2022 00:00:00,0,0,null,0,15/11/2022 12:00:00,15/11/2022 12:30:00,0,30,0.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792749,673,2,15/11/2022 00:00:00,17457,210,GENERAL,55,15/11/2022 11:45:00,15/11/2022 12:00:00,0,15,0.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792748,673,2,15/11/2022 00:00:00,17455,10,GENERAL,55,15/11/2022 11:15:00,15/11/2022 11:45:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792747,673,2,15/11/2022 00:00:00,17399,10,GENERAL,55,15/11/2022 10:45:00,15/11/2022 11:15:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792746,673,2,15/11/2022 00:00:00,17472,10,GENERAL,55,15/11/2022 10:00:00,15/11/2022 10:45:00,0,45,0.75,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792745,673,2,15/11/2022 00:00:00,17333,40,PLATE,55,15/11/2022 09:30:00,15/11/2022 10:00:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792744,673,2,15/11/2022 00:00:00,17399,10,GENERAL,55,15/11/2022 09:00:00,15/11/2022 09:30:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792743,673,3,15/11/2022 00:00:00,0,0,null,0,15/11/2022 08:30:00,15/11/2022 09:00:00,0,30,0.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792742,673,2,15/11/2022 00:00:00,17399,10,GENERAL,55,15/11/2022 07:00:00,15/11/2022 08:30:00,1,30,1.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792741,673,2,15/11/2022 00:00:00,17452,20,INSPECT,55,15/11/2022 06:30:00,15/11/2022 07:00:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792740,673,2,15/11/2022 00:00:00,17454,130,PLATE,55,15/11/2022 06:00:00,15/11/2022 06:30:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792739,190,2,15/11/2022 00:00:00,17473,10,GENERAL,55,15/11/2022 11:30:00,15/11/2022 16:30:00,5,0,5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792738,190,2,15/11/2022 00:00:00,17399,10,GENERAL,55,15/11/2022 10:00:00,15/11/2022 11:30:00,1,30,1.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792737,190,3,15/11/2022 00:00:00,0,0,null,0,15/11/2022 08:30:00,15/11/2022 10:00:00,1,30,1.5,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792736,190,2,15/11/2022 00:00:00,17451,20,INSPECT,55,15/11/2022 07:30:00,15/11/2022 08:30:00,1,0,1,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792735,190,2,15/11/2022 00:00:00,17472,10,GENERAL,55,15/11/2022 07:00:00,15/11/2022 07:30:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792734,190,2,15/11/2022 00:00:00,17452,20,INSPECT,55,15/11/2022 06:30:00,15/11/2022 07:00:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792733,190,2,15/11/2022 00:00:00,17454,130,PLATE,55,15/11/2022 06:00:00,15/11/2022 06:30:00,0,30,0.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792732,28,2,15/11/2022 00:00:00,17454,130,PLATE,55,15/11/2022 15:00:00,15/11/2022 16:30:00,1,30,1.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792731,28,3,15/11/2022 00:00:00,0,0,null,0,15/11/2022 14:00:00,15/11/2022 15:00:00,1,0,1,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792730,28,2,15/11/2022 00:00:00,17457,210,GENERAL,55,15/11/2022 12:00:00,15/11/2022 14:00:00,2,0,2,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792729,28,2,15/11/2022 00:00:00,17399,10,GENERAL,55,15/11/2022 11:10:00,15/11/2022 12:00:00,0,50,0.83333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792728,28,3,15/11/2022 00:00:00,0,0,null,0,15/11/2022 10:45:00,15/11/2022 11:10:00,0,25,0.41666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792727,28,3,15/11/2022 00:00:00,0,0,null,0,15/11/2022 07:30:00,15/11/2022 10:45:00,3,15,3.25,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792671,524,2,15/11/2022 00:00:00,17472,140,WELD,55,15/11/2022 17:00:00,15/11/2022 01:15:00,8,15,8.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792620,364,2,15/11/2022 00:00:00,17333,240,WELD,55,15/11/2022 08:00:00,15/11/2022 16:30:00,8,30,8.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
792538,626,3,14/11/2022 23:48:00,0,0,null,0,14/11/2022 23:48:00,15/11/2022 02:05:10,2,17,2.28333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792555,784,2,14/11/2022 22:30:00,17456,160,PLATE,55,14/11/2022 22:30:00,15/11/2022 05:00:51,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792552,814,2,14/11/2022 22:30:00,17452,90,PLATE,55,14/11/2022 22:30:00,15/11/2022 05:00:27,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792551,617,2,14/11/2022 22:30:00,17452,40,WELD,55,14/11/2022 22:30:00,15/11/2022 05:00:14,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792549,610,2,14/11/2022 22:30:00,17455,130,PLATE,55,14/11/2022 22:30:00,15/11/2022 04:45:12,6,15,6.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792548,20,2,14/11/2022 22:30:00,17332,250,WELD,55,14/11/2022 22:30:00,15/11/2022 04:00:09,5,30,5.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792547,160,2,14/11/2022 22:30:00,17346,270,WELD,55,14/11/2022 22:30:00,15/11/2022 04:00:03,5,30,5.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792546,660,2,14/11/2022 22:30:00,17516,250,WELD,55,14/11/2022 22:30:00,15/11/2022 03:58:38,5,28,5.46666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792545,524,2,14/11/2022 22:30:00,17333,240,WELD,55,14/11/2022 22:30:00,15/11/2022 03:07:02,4,37,4.61666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792544,124,3,14/11/2022 22:30:00,0,0,null,0,14/11/2022 22:30:00,15/11/2022 03:05:24,4,35,4.58333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792542,805,3,14/11/2022 22:30:00,0,0,null,0,14/11/2022 22:30:00,15/11/2022 03:00:12,4,30,4.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792541,776,2,14/11/2022 22:30:00,17452,90,PLATE,55,14/11/2022 22:30:00,15/11/2022 03:00:08,4,30,4.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792540,657,3,14/11/2022 22:30:00,0,0,null,0,14/11/2022 22:30:00,15/11/2022 03:00:02,4,30,4.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792539,804,2,14/11/2022 22:30:00,17453,120,GENERAL,55,14/11/2022 22:30:00,14/11/2022 02:39:00,4,9,4.15,1,null,null,null,TRUE,0,0,0,FALSE,0,0,0,null,null,,
792537,500,2,14/11/2022 22:30:00,17453,110,WELD,55,14/11/2022 22:30:00,15/11/2022 00:05:00,1,35,1.58333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792536,626,2,14/11/2022 22:30:00,17454,80,WELD,55,14/11/2022 22:30:00,14/11/2022 23:48:12,1,18,1.3,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792535,814,2,14/11/2022 21:11:00,17452,90,PLATE,55,14/11/2022 21:11:00,14/11/2022 22:00:27,0,49,0.81666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
