IssueNo,IssueType,IssuePartNo,IssueGRNNo,IssueGRNLineNo,IssueWO,IssueWOItemNo,IssueQty,IssueUnitCost,IssueStandardCost,IssueDate,IssueNotes,IssueSubCon,IssueMoveReason,IssueReasonCode,IssueRaisePICredit,IssueHasLength,IssueHasArea,IssueNoOfUnits,IssueDimensionLength,IssueUnitOfLength,IssueDimensionBreadth,IssueUnitOfBreadth,IssueGRNOffcutItemNo,IssueIsReverseWOReclaim,IssueIsRework,IssueReworkReasonID,IssuedBy,StockReceipts
382476,WOIssue,RECHARGE INVOICES INCURRED....,82870,1,17524,0,1,19440,0,30-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382450,WOIssue,NDT001,82844,1,17502,0,1,1384,0,28-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382299,WOIssue,2 CARTONS OF FILARC 56S WE....,82771,1,17502,0,2,112.77,0,25-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382294,WOIssue,HOLIDAY INN EXPRESS - WIGA....,82767,1,17502,0,1,486.67,0,25-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
382437,WOIssue,HJP.29124 Size 80x75x12 Ma....,82832,3,17493,0,3,2.55,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382436,WOIssue,HJP.29123 size 1455 x 1455....,82832,2,17493,0,1,276.12,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382435,WOIssue,HJP 29112 size :172 x150x4....,82832,1,17493,0,12,21.08,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382340,WOIssue,"ITEM 201
ROUND BAR 
5"" D....",82810,1,17493,0,1,1099,0,27-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382338,WOIssue,CARRIAGE....,82808,3,17493,0,1,8.5,0,27-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382337,WOIssue,26 X 10.0 MLH2S....,82808,2,17493,0,26,6.99,0,27-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382336,WOIssue,QUOTATION FRA009 12 X 8.0 ....,82808,1,17493,0,12,6.44,0,27-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382312,WOIssue,CARRIAGE....,82785,5,17493,0,1,6.5,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382311,WOIssue,CERTIFICATE OF CONFORMITY ....,82785,4,17493,0,1,16.15,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382310,WOIssue,WDS PART No 8504-252 (FOR ....,82785,3,17493,0,7,8.1,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382309,WOIssue,WDS PART No 104-214 (FOR S....,82785,2,17493,0,6,13.87,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382308,WOIssue,WDS PART No 405-20450 (FOR....,82785,1,17493,0,6,3.24,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382306,WOIssue,DRW REF 0001023954 sht 200....,82783,1,17493,0,1,346,0,25-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382451,WOIssue,NDT001,82845,1,17490,0,1,182,0,28-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382177,WOIssue,1” BSPT 6000# ½  COUPLING ....,82717,1,17490,0,4,27.5,0,19-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382152,WOIssue,1” 1500# RF BLIND FLANGES ....,82709,2,17490,0,2,40,0,18-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382151,WOIssue,6” 1500# RF BLIND FLANGES ....,82709,1,17490,0,2,215,0,18-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382024,WOIssue,1” 1500# Spiral wound gask....,82641,1,17490,0,2,1.8,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382295,WOIssue,DRAWING REF SHUTTERING 725....,82768,1,17487,0,12,27,0,25-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382286,WOIssue,DRAWING REF SHUTTERING 725....,82753,5,17487,0,12,175,0,24-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382285,WOIssue,DRAWING REF SHUTTERING 725....,82753,4,17487,0,12,55,0,24-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382284,WOIssue,DRAWING REF SHUTTERING 725....,82753,3,17487,0,12,6,0,24-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382283,WOIssue,DRAWING REF SHUTTERING 725....,82753,2,17487,0,12,14,0,24-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382282,WOIssue,DRAWING REF SHUTTERING 725....,82753,1,17487,0,12,5.5,0,24-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382200,WOIssue,MC001,82725,1,17487,0,36,8.35,0,20-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382121,WOIssue,MC001,82687,1,17473,0,1,232,0,18-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381949,WOIssue,M10 -12 X 70 LONG HEX SOCK....,82615,11,17473,0,4,1.9,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381948,WOIssue,M10 -12 X 50 LONG HEX SOCK....,82615,10,17473,0,4,1.7,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381947,WOIssue,M10 -12 X 16 LONG HEX SOCK....,82615,9,17473,0,8,1.4,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381946,WOIssue,M16 X 110 CAP SCREW  GRADE....,82615,8,17473,0,2,2.1,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381945,WOIssue,M8  FORM C FLAT WASHER M/S....,82615,7,17473,0,8,0.108,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381944,WOIssue,M16 X 45 A2  CAP SCREW  GR....,82615,6,17473,0,5,1.28,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381943,WOIssue,M10 X 40 SKT CAP SCREW  GR....,82615,5,17473,0,2,0.64,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381942,WOIssue,M10 X 16 SKT CAP SCREW  GR....,82615,4,17473,0,4,0.32,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381941,WOIssue,M8 X 20  SKT CAP SCREW GRA....,82615,3,17473,0,2,0.28,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381940,WOIssue,M8 X 60  HEX SETSCREW GRAD....,82615,2,17473,0,2,0.26,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381939,WOIssue,M16  HEX NUT GRADE 8.8 S/C....,82615,1,17473,0,4,0.15,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381915,WOIssue,2 X 30MM THK SHIM AS PER D....,82600,1,17473,0,1,282,0,11-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381876,WOIssue,"ROUND 1.4307 (304L) RT
3.....",82584,1,17473,0,1,54.7,0,10-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382434,WOIssue,DRAWING F1021 SUPPLY & FOR....,82831,3,17472,0,3,820,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382433,WOIssue,DRAWING F1024 SUPPLY & FOR....,82831,2,17472,0,2,900,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382432,WOIssue,DRAWING F1029 SUPPLY & FOR....,82831,1,17472,0,1,900,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382423,WOIssue,"M1001
Size : 3120 x 50 x ....",82828,11,17472,0,5,10.47,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382422,WOIssue,"F1032
Size : 1850 x 850 x....",82828,10,17472,0,1,91.47,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382421,WOIssue,"F1031
Size : 2900 x 1450 ....",82828,9,17472,0,2,244.6,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382420,WOIssue,"F1025
Size : 680 x 530 x ....",82828,8,17472,0,2,20.97,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382419,WOIssue,"F1022
Size : 160 x 130 x ....",82828,7,17472,0,2,3.24,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382418,WOIssue,"F1018
Size : 440 x 125 x ....",82828,6,17472,0,4,2.75,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382417,WOIssue,"F1017
Size : 590 x 125 x ....",82828,5,17472,0,4,3.69,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382416,WOIssue,"F1016
Size : 150 x 100 x ....",82828,4,17472,0,8,1.95,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382415,WOIssue,"F1013
Size : 100 x 50 x 6....",82828,3,17472,0,2,0.44,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382414,WOIssue,"F1011
Size : 950 x 50 x 6....",82828,2,17472,0,2,4.26,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382413,WOIssue,"F1002
Size : 200 x 60 x 1....",82828,1,17472,0,8,2.08,0,29-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382333,WOIssue,"DRAWING REF F1010
Size : ....",82797,12,17472,0,2,4.66,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382332,WOIssue,"DRAWING REF F1009
Size : ....",82797,11,17472,0,2,8.64,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382331,WOIssue,"DRAWING REF F1004
OVERALL....",82797,10,17472,0,4,43.14,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382330,WOIssue,"DRAWING REF F1001
Size : ....",82797,9,17472,0,8,1.92,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382329,WOIssue,"DRAWING REF F1030
2900OD ....",82797,8,17472,0,4,47.36,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382328,WOIssue,"DRAWING REF F1028
Size : ....",82797,7,17472,0,1,5.42,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382327,WOIssue,"DRAWING REF F1027
Size : ....",82797,6,17472,0,1,8.78,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382326,WOIssue,"DRAWING REFF1020
Size : 9....",82797,3,17472,0,4,7.18,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382325,WOIssue,"DRAWING REF F1019
Size : ....",82797,2,17472,0,4,2.24,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382324,WOIssue,"DRAWING REF F1012
Size : ....",82797,1,17472,0,2,2,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382305,WOIssue,DRAWING F1003 SUPPLY & FOR....,82780,1,17472,0,5,65,0,25-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382277,WOIssue,FORM001,82740,4,17472,0,1,35,0,22-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382276,WOIssue,FORM001,82740,3,17472,0,1,35,0,22-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382275,WOIssue,FORM001,82740,2,17472,0,1,40,0,22-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382274,WOIssue,FORM001,82740,1,17472,0,1,40,0,22-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382210,WOIssue,"FOR DRWS F1015
80 X 10.0M....",82731,1,17472,0,2,46,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382119,WOIssue,"48.3 X 3.0 C.H.S.x7600MM
....",82682,2,17472,0,5,38.608,0,17-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382118,WOIssue,SHS 150 X 150 X 5.0MM X 10....,82682,1,17472,0,2,308.0525,0,17-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381927,WOIssue,REQUIRED FOR DRAWING REF F....,82609,2,17472,0,1,22.5,0,11-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381926,WOIssue,REQUIRED FOR DRAWING REF F....,82609,1,17472,0,2,32.5,0,11-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382316,WOIssue,"DRAWING REF ESS006859
2MM....",82786,4,17471,0,1,23.74,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382315,WOIssue,"DRAWING REF ESS006863
2MM....",82786,3,17471,0,2,27.36,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382314,WOIssue,"DRAWING REF ESS006862
2MM....",82786,2,17471,0,1,46.57,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382313,WOIssue,"DRAWING REF ESS006861
2MM....",82786,1,17471,0,1,52.27,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382449,WOIssue,NDT001,82843,1,17469,0,1,63,0,28-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382123,WOIssue,Pressure Vessel Plate Prof....,82691,1,17469,0,2,7.5,0,18-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381860,WOIssue,Pressure Vessel Plate Prof....,82554,14,17469,0,1,7.5,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381859,WOIssue,Pressure Vessel Plate Prof....,82554,13,17469,0,3,7.5,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381858,WOIssue,Pressure Vessel Plate Prof....,82554,12,17469,0,2,27.5,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381857,WOIssue,Pressure Vessel Plate Prof....,82554,11,17469,0,2,17.5,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381856,WOIssue,Pressure Vessel Plate Prof....,82554,10,17469,0,1,275,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381855,WOIssue,Pressure Vessel Plate Prof....,82554,9,17469,0,1,7.5,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381854,WOIssue,Pressure Vessel Plate Prof....,82554,8,17469,0,2,6,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381853,WOIssue,Pressure Vessel Plate Prof....,82554,7,17469,0,1,7.5,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381852,WOIssue,Pressure Vessel Plate Prof....,82554,6,17469,0,2,27.5,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381851,WOIssue,Pressure Vessel Plate Prof....,82554,5,17469,0,2,15.5,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381850,WOIssue,Pressure Vessel Plate Prof....,82554,4,17469,0,1,1.75,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381849,WOIssue,Pressure Vessel Plate Prof....,82554,3,17469,0,1,275,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381848,WOIssue,Pressure Vessel Plate Prof....,82554,2,17469,0,1,275,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381847,WOIssue,Pressure Vessel Plate Prof....,82554,1,17469,0,1,275,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381811,WOIssue,"4"" 150# RFSO FLANGES ANSI ....",82538,2,17469,0,2,68,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381810,WOIssue,"2""NB FLANGES DRILLED & MAC....",82538,1,17469,0,2,68,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381763,WOIssue,"4"" SCH 80 PIPE SMLS ANSI B....",82499,1,17469,0,1,25,0,30-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382408,WOIssue,SUB001,82821,1,17467,0,1,80,0,24-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382178,WOIssue,SUB001,82718,1,17467,0,1,570,0,19-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382143,WOIssue,Fuel Surcharge 6%....,82703,2,17467,0,1,5.44,0,18-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382142,WOIssue,Delivery of pallet to Amaz....,82703,1,17467,0,1,85,0,18-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382105,WOIssue,3 X B &Q BUTT HINGE ZINC P....,82670,3,17467,0,3,4.53,0,14-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382104,WOIssue,4 X NO ENTRY 5020657853786....,82670,2,17467,0,4,6.5,0,14-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382103,WOIssue, 4 X SMITH AND LOCKE PADLO....,82670,1,17467,0,4,6.8,0,14-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381875,WOIssue,DRAWING REF N/A (SKETCH PR....,82583,1,17467,0,4,47.99,0,10-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381793,WOIssue,M5 Z/P TYPE T NYLOC NUTS D....,82524,4,17467,0,108,0.104593,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381792,WOIssue,M5 Z/P FORM A FLAT WASHERS....,82524,3,17467,0,108,0.008,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381791,WOIssue,M5 X 20 Z/P GR10.9 BUTTON ....,82524,2,17467,0,54,0.09,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381790,WOIssue,M5 X 12 Z/P GR10.9 BUTTON ....,82524,1,17467,0,54,0.08,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382452,WOIssue,NDT001,82846,1,17466,0,1,51,0,28-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382334,WOIssue,QUOTATION  CH312714/22 SO6....,82798,1,17466,0,1,198,0,26-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382198,WOIssue,22-J4969-010785 rev 01 ITE....,82722,9,17466,0,1,102,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382197,WOIssue,22-J4969-010785 rev 01 ITE....,82722,8,17466,0,1,54,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382196,WOIssue,22-J4969-010784 rev 01 ITE....,82722,7,17466,0,1,54,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382195,WOIssue,22-J4969-010784 rev 01 ITE....,82722,6,17466,0,1,54,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382194,WOIssue,22-J4969-010784 rev 01 ITE....,82722,5,17466,0,1,54,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382193,WOIssue,22-J4969-010783 rev 01 ITE....,82722,4,17466,0,1,56,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382192,WOIssue,22-J4969-010783 rev 01 ITE....,82722,3,17466,0,1,56,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382191,WOIssue,22-J4969-010782 rev 01 ITE....,82722,2,17466,0,1,245,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382190,WOIssue,22-J4969-010782 rev 01 ITE....,82722,1,17466,0,1,56,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381840,WOIssue,"4"" SCH80 PIPE SMLS 
MATER....",82546,2,17466,0,1,150,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381839,WOIssue,"3"" SCH80 PIPE SMLS 
MATER....",82546,1,17466,0,2.93,40,0,06-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381866,WOIssue, REF A10168168048 SCREWFIX....,82569,1,17465,0,1,9.16,0,05-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382289,WOIssue,NDT001,82757,1,17463,0,1,533.08,0,10-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
